SU,Site,WaveHeight
2512896,EastDutch,0.834394204
2514944,EastDutch,0.767375913
2516992,EastDutch,0.746950878
2519040,EastDutch,0.862404206
2521088,EastDutch,0.816071453
2523136,EastDutch,0.87778098
2525184,EastDutch,0.775508943
2527232,EastDutch,0.777415801
2529280,EastDutch,0.816845443
2531328,EastDutch,0.760750578
2533376,EastDutch,0.774508049
2535424,EastDutch,0.780023786
2537472,EastDutch,0.841231095
2539520,EastDutch,0.692116815
2541568,EastDutch,0.755502201
2543616,EastDutch,0.871259782
2545664,EastDutch,0.682258941
2547712,EastDutch,0.702390836
2549760,EastDutch,0.830204758
2551808,EastDutch,0.794903301
2553856,EastDutch,0.847856528
2555904,EastDutch,0.797380242
2557952,EastDutch,0.79445304
2560000,EastDutch,1.001244984
2562048,EastDutch,0.791977521
2564096,EastDutch,0.754856972
2566144,EastDutch,0.765581701
2568192,EastDutch,0.870433418
2570240,EastDutch,0.7638913
2572288,EastDutch,0.903371948
2574336,EastDutch,0.809184319
2576384,EastDutch,0.971507529
2578432,EastDutch,0.784232986
2580480,EastDutch,0.815526293
2582528,EastDutch,0.849353863
2584576,EastDutch,0.744251529
2586624,EastDutch,0.667819146
2588672,EastDutch,0.688833006
2590720,EastDutch,0.707501217
2592768,EastDutch,0.687637631
2594816,EastDutch,0.663404208
2596864,EastDutch,0.784532728
2598912,EastDutch,0.768453056
2600960,EastDutch,0.622894319
2603008,EastDutch,0.716351571
2605056,EastDutch,0.649264033
2607104,EastDutch,0.720562158
2609152,EastDutch,0.720762363
2611200,EastDutch,0.620598762
2613248,EastDutch,0.646222192
2615296,EastDutch,0.680498534
2617344,EastDutch,0.724704773
2619392,EastDutch,0.65165384
2621440,EastDutch,0.73436184
2623488,EastDutch,0.668070866
2625536,EastDutch,0.741114461
2627584,EastDutch,0.740533483
2629632,EastDutch,0.721746248
2631680,EastDutch,0.644988093
2633728,EastDutch,0.779891855
2635776,EastDutch,0.754255097
2637824,EastDutch,0.718569753
2639872,EastDutch,0.683021426
2641920,EastDutch,0.668252789
2643968,EastDutch,0.692489665
2646016,EastDutch,0.682413277
2648064,EastDutch,0.676962666
2650112,EastDutch,0.731629511
2652160,EastDutch,0.801355067
2654208,EastDutch,0.756214978
2656256,EastDutch,0.782381269
2658304,EastDutch,0.698950601
2660352,EastDutch,0.810214968
2662400,EastDutch,0.767258159
2664448,EastDutch,0.848191153
2666496,EastDutch,0.693946282
2668544,EastDutch,0.791708335
2670592,EastDutch,0.84364713
2672640,EastDutch,0.857198752
2674688,EastDutch,0.708385948
2676736,EastDutch,0.709272697
2678784,EastDutch,0.68665668
2680832,EastDutch,0.701513283
2682880,EastDutch,0.751257949
2684928,EastDutch,0.753974207
2686976,EastDutch,0.790436036
2689024,EastDutch,0.771802782
2691072,EastDutch,0.710514235
2693120,EastDutch,0.815359785
2695168,EastDutch,0.79708392
2697216,EastDutch,0.678284419
2699264,EastDutch,0.788676825
2701312,EastDutch,0.732381586
2703360,EastDutch,0.714092155
2705408,EastDutch,0.754078182
2707456,EastDutch,0.733039313
2709504,EastDutch,0.731402363
2711552,EastDutch,0.894723057
2713600,EastDutch,0.817779537
2715648,EastDutch,0.755646685
2717696,EastDutch,0.768688255
2719744,EastDutch,0.688984984
2721792,EastDutch,0.742704675
2723840,EastDutch,0.756614209
2725888,EastDutch,0.707977682
2727936,EastDutch,0.74563594
2729984,EastDutch,0.717280808
2732032,EastDutch,0.763747126
2734080,EastDutch,0.700714674
2736128,EastDutch,0.897842869
2738176,EastDutch,0.763906869
2740224,EastDutch,0.830516396
2742272,EastDutch,0.77232182
2744320,EastDutch,0.763482827
2746368,EastDutch,0.797124019
2748416,EastDutch,0.810536346
2750464,EastDutch,0.74965219
2752512,EastDutch,0.84101075
2754560,EastDutch,0.829906283
2756608,EastDutch,0.785277554
2758656,EastDutch,0.784192678
2760704,EastDutch,0.707200887
2762752,EastDutch,0.790929195
2764800,EastDutch,0.744679547
2766848,EastDutch,0.837472073
2768896,EastDutch,0.824819051
2770944,EastDutch,0.80696914
2772992,EastDutch,0.798676171
2775040,EastDutch,0.829437028
2777088,EastDutch,0.877585145
2779136,EastDutch,0.951181025
2781184,EastDutch,0.793982805
2783232,EastDutch,0.802360629
2785280,EastDutch,0.884728522
2787328,EastDutch,0.792140321
2789376,EastDutch,1.094057084
2791424,EastDutch,1.057861993
2793472,EastDutch,1.051389487
2795520,EastDutch,1.043903155
2797568,EastDutch,1.004996417
2799616,EastDutch,1.021897332
2801664,EastDutch,1.098902454
2803712,EastDutch,1.046625439
2805760,EastDutch,0.983801912
2807808,EastDutch,1.064762856
2809856,EastDutch,1.028666335
2811904,EastDutch,1.07323578
2813952,EastDutch,1.090245755
2816000,EastDutch,1.119704027
2818048,EastDutch,1.125227508
2820096,EastDutch,1.212514177
2822144,EastDutch,1.304311907
2824192,EastDutch,1.29557624
2826240,EastDutch,1.277092262
2828288,EastDutch,1.324912415
2830336,EastDutch,1.307677567
2832384,EastDutch,1.321700374
2834432,EastDutch,1.262696145
2836480,EastDutch,1.275432301
2838528,EastDutch,1.147499914
2840576,EastDutch,1.067086005
2842624,EastDutch,1.032331967
2844672,EastDutch,0.940841339
2846720,EastDutch,0.924137326
2848768,EastDutch,0.867176801
2850816,EastDutch,0.86517367
2852864,EastDutch,0.816977509
2854912,EastDutch,0.857487498
2856960,EastDutch,0.852263236
2859008,EastDutch,0.772860594
2861056,EastDutch,0.822797168
2863104,EastDutch,0.885023499
2865152,EastDutch,0.90610215
2867200,EastDutch,0.833154646
2869248,EastDutch,0.777081685
2871296,EastDutch,0.818357917
2873344,EastDutch,0.726763545
2875392,EastDutch,0.783289166
2877440,EastDutch,0.732852736
2879488,EastDutch,0.740884086
2881536,EastDutch,0.799063006
2883584,EastDutch,0.81237196
2885632,EastDutch,0.83757043
2887680,EastDutch,0.817894542
2889728,EastDutch,0.772378718
2891776,EastDutch,0.780729022
2893824,EastDutch,0.811982828
2895872,EastDutch,0.801437498
2897920,EastDutch,0.755461349
2899968,EastDutch,0.722947023
2902016,EastDutch,0.691272224
2904064,EastDutch,0.665841787
2906112,EastDutch,0.638704491
2908160,EastDutch,0.657160602
2910208,EastDutch,0.614136995
2912256,EastDutch,0.658121312
2914304,EastDutch,0.615270737
2916352,EastDutch,0.658563087
2918400,EastDutch,0.692829695
2920448,EastDutch,0.666241418
2922496,EastDutch,0.642880926
2924544,EastDutch,0.661770133
2926592,EastDutch,0.72324919
2928640,EastDutch,0.751473965
2930688,EastDutch,0.789806761
2932736,EastDutch,0.81620877
2934784,EastDutch,0.789220357
2936832,EastDutch,0.803731851
2938880,EastDutch,0.733659476
2940928,EastDutch,0.719794248
2942976,EastDutch,0.698509718
2945024,EastDutch,0.685233485
2947072,EastDutch,0.654225066
2949120,EastDutch,0.684802207
2951168,EastDutch,0.627149047
2953216,EastDutch,0.691301042
2955264,EastDutch,0.728243908
2957312,EastDutch,0.762326481
2959360,EastDutch,0.706734096
2961408,EastDutch,0.641674505
2963456,EastDutch,0.58288471
2965504,EastDutch,0.602520967
2967552,EastDutch,0.664305746
2969600,EastDutch,0.591906608
2971648,EastDutch,0.653745154
2973696,EastDutch,0.625397614
2975744,EastDutch,0.661553547
2977792,EastDutch,0.686122381
2979840,EastDutch,0.686667958
2981888,EastDutch,0.670397918
2983936,EastDutch,0.725490828
2985984,EastDutch,0.72457594
2988032,EastDutch,0.68595959
2990080,EastDutch,0.696051962
2992128,EastDutch,0.663890183
2994176,EastDutch,0.672507337
2996224,EastDutch,0.660937371
2998272,EastDutch,0.647966476
3000320,EastDutch,0.675931908
3002368,EastDutch,0.699472868
3004416,EastDutch,0.659430146
3006464,EastDutch,0.712794528
3008512,EastDutch,0.719985238
3010560,EastDutch,0.765393145
3012608,EastDutch,0.73658352
3014656,EastDutch,0.748503629
3016704,EastDutch,0.760449588
3018752,EastDutch,0.795511292
3020800,EastDutch,0.819652186
3022848,EastDutch,0.776640969
3024896,EastDutch,0.771947705
3026944,EastDutch,0.751804853
3028992,EastDutch,0.717322106
3031040,EastDutch,0.706900793
3033088,EastDutch,0.624268531
3035136,EastDutch,0.586390235
3037184,EastDutch,0.595982707
3039232,EastDutch,0.632206724
3041280,EastDutch,0.650856466
3043328,EastDutch,0.662700456
3045376,EastDutch,0.672558083
3047424,EastDutch,0.707788365
3049472,EastDutch,0.715706099
3051520,EastDutch,0.659370067
3053568,EastDutch,0.633959575
3055616,EastDutch,0.588977309
3057664,EastDutch,0.656220002
3059712,EastDutch,0.652669218
3061760,EastDutch,0.666987792
3063808,EastDutch,0.676966777
3065856,EastDutch,0.627529317
3067904,EastDutch,0.588759581
3069952,EastDutch,0.598727268
3072000,EastDutch,0.631971201
3074048,EastDutch,0.667580607
3076096,EastDutch,0.634142845
3078144,EastDutch,0.670556786
3080192,EastDutch,0.639830046
3082240,EastDutch,0.654694605
3084288,EastDutch,0.652322942
3086336,EastDutch,0.750551403
3088384,EastDutch,0.66509159
3090432,EastDutch,0.646619761
3092480,EastDutch,0.647048135
3094528,EastDutch,0.646832792
3096576,EastDutch,0.678912951
3098624,EastDutch,0.6675817
3100672,EastDutch,0.660327877
3102720,EastDutch,0.632615859
3104768,EastDutch,0.675525698
3106816,EastDutch,0.669228831
3108864,EastDutch,0.642302492
3110912,EastDutch,0.628506777
3112960,EastDutch,0.680581368
3115008,EastDutch,0.703894107
3117056,EastDutch,0.630208074
3119104,EastDutch,0.633825139
3121152,EastDutch,0.597494367
3123200,EastDutch,0.608158496
3125248,EastDutch,0.565161631
3127296,EastDutch,0.576581152
3129344,EastDutch,0.62870491
3131392,EastDutch,0.638876448
3133440,EastDutch,0.599331112
3135488,EastDutch,0.589907357
3137536,EastDutch,0.602177245
3139584,EastDutch,0.575859508
3141632,EastDutch,0.550881193
3143680,EastDutch,0.549387686
3145728,EastDutch,0.603518575
3147776,EastDutch,0.621639668
3149824,EastDutch,0.637599532
3151872,EastDutch,0.645674244
3153920,EastDutch,0.58494956
3155968,EastDutch,0.613386907
3158016,EastDutch,0.606399702
3160064,EastDutch,0.631326677
3162112,EastDutch,0.61599824
3164160,EastDutch,0.618162378
3166208,EastDutch,0.669716779
3168256,EastDutch,0.632422949
3170304,EastDutch,0.62584576
3172352,EastDutch,0.64939038
3174400,EastDutch,0.609983276
3176448,EastDutch,0.609437398
3178496,EastDutch,0.610439858
3180544,EastDutch,0.543956106
3182592,EastDutch,0.61681744
3184640,EastDutch,0.591317447
3186688,EastDutch,0.567353253
3188736,EastDutch,0.510688725
3190784,EastDutch,0.534632605
3192832,EastDutch,0.555451097
3194880,EastDutch,0.587152923
3196928,EastDutch,0.593486157
3198976,EastDutch,0.611649005
3201024,EastDutch,0.610884581
3203072,EastDutch,0.603859472
3205120,EastDutch,0.570915954
3207168,EastDutch,0.545130961
3209216,EastDutch,0.589967128
3211264,EastDutch,0.560190532
3213312,EastDutch,0.555373143
3215360,EastDutch,0.530967306
3217408,EastDutch,0.502341931
3219456,EastDutch,0.512006822
3221504,EastDutch,0.526746916
3223552,EastDutch,0.538492243
3225600,EastDutch,0.547782229
3227648,EastDutch,0.533289618
3229696,EastDutch,0.563665908
3231744,EastDutch,0.585927592
3233792,EastDutch,0.580116601
3235840,EastDutch,0.552209225
3237888,EastDutch,0.602264223
3239936,EastDutch,0.585262571
3241984,EastDutch,0.601018144
3244032,EastDutch,0.605922505
3246080,EastDutch,0.615682198
3248128,EastDutch,0.620279011
3250176,EastDutch,0.628432257
3252224,EastDutch,0.640250972
3254272,EastDutch,0.615177157
3256320,EastDutch,0.620032416
3258368,EastDutch,0.613665931
3260416,EastDutch,0.568868008
3262464,EastDutch,0.535824678
3264512,EastDutch,0.569320205
3266560,EastDutch,0.574482269
3268608,EastDutch,0.591452157
3270656,EastDutch,0.557849157
3272704,EastDutch,0.58305922
3274752,EastDutch,0.605100753
3276800,EastDutch,0.624585368
3278848,EastDutch,0.620002854
3280896,EastDutch,0.589797088
3282944,EastDutch,0.662045556
3284992,EastDutch,0.572917538
3287040,EastDutch,0.570246213
3289088,EastDutch,0.609645715
3291136,EastDutch,0.588741087
3293184,EastDutch,0.592310687
3295232,EastDutch,0.597608501
3297280,EastDutch,0.559869722
3299328,EastDutch,0.57618038
3301376,EastDutch,0.605128395
3303424,EastDutch,0.552803239
3305472,EastDutch,0.542168022
3307520,EastDutch,0.546026829
3309568,EastDutch,0.559237592
3311616,EastDutch,0.542733907
3313664,EastDutch,0.506695358
3315712,EastDutch,0.57842155
3317760,EastDutch,0.555888586
3319808,EastDutch,0.545039756
3321856,EastDutch,0.561315017
3323904,EastDutch,0.551652614
3325952,EastDutch,0.581680506
3328000,EastDutch,0.518052303
3330048,EastDutch,0.543840455
3332096,EastDutch,0.514880521
3334144,EastDutch,0.537445692
3336192,EastDutch,0.590181706
3338240,EastDutch,0.579890799
3340288,EastDutch,0.560319495
3342336,EastDutch,0.564801442
3344384,EastDutch,0.539898156
3346432,EastDutch,0.556392564
3348480,EastDutch,0.506907799
3350528,EastDutch,0.565896886
3352576,EastDutch,0.570428893
3354624,EastDutch,0.50091281
3356672,EastDutch,0.523033949
3358720,EastDutch,0.520803261
3360768,EastDutch,0.486321652
3362816,EastDutch,0.505871214
3364864,EastDutch,0.520712021
3366912,EastDutch,0.471000481
3368960,EastDutch,0.457472713
3371008,EastDutch,0.500505617
3373056,EastDutch,0.499457577
3375104,EastDutch,0.485490365
3377152,EastDutch,0.506074683
3379200,EastDutch,0.552925762
3381248,EastDutch,0.586152257
3383296,EastDutch,0.593958432
3385344,EastDutch,0.612498692
3387392,EastDutch,0.506977236
3389440,EastDutch,0.56310064
3391488,EastDutch,0.538943269
3393536,EastDutch,0.52265061
3395584,EastDutch,0.569233819
3397632,EastDutch,0.514577708
3399680,EastDutch,0.562827228
3401728,EastDutch,0.604958606
3403776,EastDutch,0.525617833
3405824,EastDutch,0.524588108
3407872,EastDutch,0.588857071
3409920,EastDutch,0.48194436
3411968,EastDutch,0.50953684
3414016,EastDutch,0.533250666
3416064,EastDutch,0.547127732
3418112,EastDutch,0.599849232
3420160,EastDutch,0.54887534
3422208,EastDutch,0.609339998
3424256,EastDutch,0.598433747
3426304,EastDutch,0.540521212
3428352,EastDutch,0.640108175
3430400,EastDutch,0.558629714
3432448,EastDutch,0.521011481
3434496,EastDutch,0.501272737
3436544,EastDutch,0.554748912
3438592,EastDutch,0.534579369
3440640,EastDutch,0.618846723
3442688,EastDutch,0.55400866
3444736,EastDutch,0.517733485
3446784,EastDutch,0.549013903
3448832,EastDutch,0.560825183
3450880,EastDutch,0.559156088
3452928,EastDutch,0.507771461
3454976,EastDutch,0.556191425
3457024,EastDutch,0.556947701
3459072,EastDutch,0.503596966
3461120,EastDutch,0.536234968
3463168,EastDutch,0.617326184
3465216,EastDutch,0.600934047
3467264,EastDutch,0.653323356
3469312,EastDutch,0.645149187
3471360,EastDutch,0.578287114
3473408,EastDutch,0.648736023
3475456,EastDutch,0.611492049
3477504,EastDutch,0.570441789
3479552,EastDutch,0.526964355
3481600,EastDutch,0.629537538
3483648,EastDutch,0.595215203
3485696,EastDutch,0.553297172
3487744,EastDutch,0.553428246
3489792,EastDutch,0.566846483
3491840,EastDutch,0.602385458
3493888,EastDutch,0.580056098
3495936,EastDutch,0.566282097
3497984,EastDutch,0.60966862
3500032,EastDutch,0.58751251
3502080,EastDutch,0.594608436
3504128,EastDutch,0.639386619
3506176,EastDutch,0.605924081
3508224,EastDutch,0.60668311
3510272,EastDutch,0.60163858
3512320,EastDutch,0.620415237
3514368,EastDutch,0.63657063
3516416,EastDutch,0.654884972
3518464,EastDutch,0.616719485
3520512,EastDutch,0.543293186
3522560,EastDutch,0.601787158
3524608,EastDutch,0.668607042
3526656,EastDutch,0.608098786
3528704,EastDutch,0.580775356
3530752,EastDutch,0.605167954
3532800,EastDutch,0.628589997
3534848,EastDutch,0.648741177
3536896,EastDutch,0.585897059
3538944,EastDutch,0.594732853
3540992,EastDutch,0.645563709
3543040,EastDutch,0.706018495
3545088,EastDutch,0.734196681
3547136,EastDutch,0.711718293
3549184,EastDutch,0.741448335
3551232,EastDutch,0.674685548
3553280,EastDutch,0.665838976
3555328,EastDutch,0.670934764
3557376,EastDutch,0.679100756
3559424,EastDutch,0.65365372
3561472,EastDutch,0.701776538
3563520,EastDutch,0.749184144
3565568,EastDutch,0.726420264
3567616,EastDutch,0.725734749
3569664,EastDutch,0.697647154
3571712,EastDutch,0.759701667
3573760,EastDutch,0.678104137
3575808,EastDutch,0.631785342
3577856,EastDutch,0.640117341
3579904,EastDutch,0.640937856
3581952,EastDutch,0.62023215
3584000,EastDutch,0.645838632
3586048,EastDutch,0.680427907
3588096,EastDutch,0.769711173
3590144,EastDutch,0.746483709
3592192,EastDutch,0.750163553
3594240,EastDutch,0.801659739
3596288,EastDutch,0.80178537
3598336,EastDutch,0.798214674
3600384,EastDutch,0.784595138
3602432,EastDutch,0.857312689
3604480,EastDutch,0.837253273
3606528,EastDutch,0.833659775
3608576,EastDutch,0.831241072
3610624,EastDutch,0.829947054
3612672,EastDutch,0.837103505
3614720,EastDutch,0.816390537
3616768,EastDutch,0.756024581
3618816,EastDutch,0.738884561
3620864,EastDutch,0.662087133
3622912,EastDutch,0.62323378
3624960,EastDutch,0.669957445
3627008,EastDutch,0.726386433
3629056,EastDutch,0.734370375
3631104,EastDutch,0.760334022
3633152,EastDutch,0.73330514
3635200,EastDutch,0.750501529
3637248,EastDutch,0.786087368
3639296,EastDutch,0.818097686
3641344,EastDutch,0.844830777
3643392,EastDutch,0.870298131
3645440,EastDutch,0.879439075
3647488,EastDutch,0.852098877
3649536,EastDutch,0.831570505
3651584,EastDutch,0.858992854
3653632,EastDutch,0.875444072
3655680,EastDutch,0.913546596
3657728,EastDutch,0.82335589
3659776,EastDutch,0.768238937
3661824,EastDutch,0.711931728
3663872,EastDutch,0.781647159
3665920,EastDutch,0.746959041
3667968,EastDutch,0.723502506
3670016,EastDutch,0.697457964
3672064,EastDutch,0.653577531
3674112,EastDutch,0.681591053
3676160,EastDutch,0.711392461
3678208,EastDutch,0.756846115
3680256,EastDutch,0.661275888
3682304,EastDutch,0.721027785
3684352,EastDutch,0.745165324
3686400,EastDutch,0.804920554
3688448,EastDutch,0.834437711
3690496,EastDutch,0.814594676
3692544,EastDutch,0.886494345
3694592,EastDutch,0.816503657
3696640,EastDutch,0.793581138
3698688,EastDutch,0.802764029
3700736,EastDutch,0.815933733
3702784,EastDutch,0.70915765
3704832,EastDutch,0.74733752
3706880,EastDutch,0.708803295
3708928,EastDutch,0.65635459
3710976,EastDutch,0.625084516
3713024,EastDutch,0.591017392
3715072,EastDutch,0.577969015
3717120,EastDutch,0.561397227
3719168,EastDutch,0.608216175
3721216,EastDutch,0.602754224
3723264,EastDutch,0.611286056
3725312,EastDutch,0.599448407
3727360,EastDutch,0.612829084
3729408,EastDutch,0.599076108
3731456,EastDutch,0.581492794
3733504,EastDutch,0.674936872
3735552,EastDutch,0.69169537
3737600,EastDutch,0.68500386
3739648,EastDutch,0.646168093
3741696,EastDutch,0.744075447
3743744,EastDutch,0.770703396
3745792,EastDutch,0.757016966
3747840,EastDutch,0.791152786
3749888,EastDutch,0.661230976
3751936,EastDutch,0.581378603
3753984,EastDutch,0.562389567
3756032,EastDutch,0.513248852
3758080,EastDutch,0.551073537
3760128,EastDutch,0.478448537
3762176,EastDutch,0.505259445
3764224,EastDutch,0.512967206
3766272,EastDutch,0.511874571
3768320,EastDutch,0.535558853
3770368,EastDutch,0.537246104
3772416,EastDutch,0.599972084
3774464,EastDutch,0.709440035
3776512,EastDutch,0.706040692
3778560,EastDutch,0.792030035
3780608,EastDutch,0.850087946
3782656,EastDutch,0.854219124
3784704,EastDutch,0.772013746
3786752,EastDutch,0.70506332
3788800,EastDutch,0.689627302
3790848,EastDutch,0.63572035
3792896,EastDutch,0.61331864
3794944,EastDutch,0.526709052
3796992,EastDutch,0.493409982
3799040,EastDutch,0.534549098
3801088,EastDutch,0.504009199
3803136,EastDutch,0.496661311
3805184,EastDutch,0.516701064
3807232,EastDutch,0.575471629
3809280,EastDutch,0.655316382
3811328,EastDutch,0.644549779
3813376,EastDutch,0.634223935
3815424,EastDutch,0.62590396
3817472,EastDutch,0.623619343
3819520,EastDutch,0.645053955
3821568,EastDutch,0.613115733
3823616,EastDutch,0.654873041
3825664,EastDutch,0.700070635
3827712,EastDutch,0.618381801
3829760,EastDutch,0.616098239
3831808,EastDutch,0.64924794
3833856,EastDutch,0.648674641
3835904,EastDutch,0.651007039
3837952,EastDutch,0.681498126
3840000,EastDutch,0.694570647
3842048,EastDutch,0.721907999
3844096,EastDutch,0.674903711
3846144,EastDutch,0.645027712
3848192,EastDutch,0.618779858
3850240,EastDutch,0.588952414
3852288,EastDutch,0.596156493
3854336,EastDutch,0.623401004
3856384,EastDutch,0.693463586
3858432,EastDutch,0.735518944
3860480,EastDutch,0.704222474
3862528,EastDutch,0.770046671
3864576,EastDutch,0.736974036
3866624,EastDutch,0.92550859
3868672,EastDutch,0.909017342
3870720,EastDutch,0.892107884
3872768,EastDutch,0.836409611
3874816,EastDutch,0.949237007
3876864,EastDutch,0.98669128
3878912,EastDutch,0.973196505
3880960,EastDutch,0.923810342
3883008,EastDutch,0.937325496
3885056,EastDutch,0.884176635
3887104,EastDutch,0.903091063
3889152,EastDutch,1.031462513
3891200,EastDutch,0.794405504
3893248,EastDutch,0.880011612
3895296,EastDutch,0.908024186
3897344,EastDutch,0.661867133
3899392,EastDutch,0.931254617
3901440,EastDutch,0.86786975
3903488,EastDutch,0.914883736
3905536,EastDutch,0.829373217
3907584,EastDutch,0.888469918
3909632,EastDutch,0.887790427
3911680,EastDutch,0.875115288
3913728,EastDutch,0.85643991
3915776,EastDutch,0.769626235
3917824,EastDutch,0.8105581
3919872,EastDutch,0.78176821
3921920,EastDutch,0.753414807
3923968,EastDutch,0.695276549
3926016,EastDutch,0.66389897
3928064,EastDutch,0.750065015
3930112,EastDutch,0.681332953
3932160,EastDutch,0.627913844
3934208,EastDutch,0.658950591
3936256,EastDutch,0.667369359
3938304,EastDutch,0.695836103
3940352,EastDutch,0.602587335
3942400,EastDutch,0.68176112
3944448,EastDutch,0.614798277
3946496,EastDutch,0.588407318
3948544,EastDutch,0.642362244
3950592,EastDutch,0.644263232
3952640,EastDutch,0.709350869
3954688,EastDutch,0.634970492
3956736,EastDutch,0.692291649
3958784,EastDutch,0.665744136
3960832,EastDutch,0.640857113
3962880,EastDutch,0.720412818
3964928,EastDutch,0.665545632
3966976,EastDutch,0.708164474
3969024,EastDutch,0.669554642
3971072,EastDutch,0.582310039
3973120,EastDutch,0.587464378
3975168,EastDutch,0.584763732
3977216,EastDutch,0.577015123
3979264,EastDutch,0.535164397
3981312,EastDutch,0.577752865
3983360,EastDutch,0.510333064
3985408,EastDutch,0.472366406
3987456,EastDutch,0.482540268
3989504,EastDutch,0.561139466
3991552,EastDutch,0.550476218
3993600,EastDutch,0.541368205
3995648,EastDutch,0.598158041
3997696,EastDutch,0.598672419
3999744,EastDutch,0.659500366
4001792,EastDutch,0.674044342
4003840,EastDutch,0.695785645
4005888,EastDutch,0.65065156
4007936,EastDutch,0.642273016
4009984,EastDutch,0.715216293
4012032,EastDutch,0.6294271
4014080,EastDutch,0.618768433
4016128,EastDutch,0.708624402
4018176,EastDutch,0.673200107
4020224,EastDutch,0.741673457
4022272,EastDutch,0.746919075
4024320,EastDutch,0.822048145
4026368,EastDutch,0.810355592
4028416,EastDutch,0.829947359
4030464,EastDutch,0.807010007
4032512,EastDutch,0.91053029
4034560,EastDutch,0.948968393
4036608,EastDutch,0.994120459
4038656,EastDutch,0.959263361
4040704,EastDutch,0.824948245
4042752,EastDutch,0.775384937
4044800,EastDutch,0.80035715
4046848,EastDutch,0.792356395
4048896,EastDutch,0.732536349
4050944,EastDutch,0.744681112
4052992,EastDutch,0.779893199
4055040,EastDutch,0.739868648
4057088,EastDutch,0.705986842
4059136,EastDutch,0.687562009
4061184,EastDutch,0.688892359
4063232,EastDutch,0.736407403
4065280,EastDutch,0.720296215
4067328,EastDutch,0.790479161
4069376,EastDutch,0.852652272
4071424,EastDutch,0.819949528
4073472,EastDutch,0.688897887
4075520,EastDutch,0.721770255
4077568,EastDutch,0.665119112
4079616,EastDutch,0.623225643
4081664,EastDutch,0.642624117
4083712,EastDutch,0.760291563
4085760,EastDutch,0.693818282
4087808,EastDutch,0.704347906
4089856,EastDutch,0.673440917
4091904,EastDutch,0.742379078
4093952,EastDutch,0.723439969
4096000,EastDutch,0.711520009
4098048,EastDutch,0.759992625
4100096,EastDutch,0.713179973
4102144,EastDutch,0.731248552
4104192,EastDutch,0.837117669
4106240,EastDutch,0.936601619
4108288,EastDutch,0.826700037
4110336,EastDutch,0.840752039
4112384,EastDutch,0.802684439
4114432,EastDutch,0.722237586
4116480,EastDutch,0.81678418
4118528,EastDutch,0.698734259
4120576,EastDutch,0.73008015
4122624,EastDutch,0.776107842
4124672,EastDutch,0.716529182
4126720,EastDutch,0.767402343
4128768,EastDutch,0.70976414
4130816,EastDutch,0.75217276
4132864,EastDutch,0.705731731
4134912,EastDutch,0.751937298
4136960,EastDutch,0.725337642
4139008,EastDutch,0.743926343
4141056,EastDutch,0.716991068
4143104,EastDutch,0.785695135
4145152,EastDutch,0.77794712
4147200,EastDutch,0.764625897
4149248,EastDutch,0.791995556
4151296,EastDutch,0.70495739
4153344,EastDutch,0.684646999
4155392,EastDutch,0.69342243
4157440,EastDutch,0.662384668
4159488,EastDutch,0.717890674
4161536,EastDutch,0.77159294
4163584,EastDutch,0.723792115
4165632,EastDutch,0.759340167
4167680,EastDutch,0.696807193
4169728,EastDutch,0.721504165
4171776,EastDutch,0.751229037
4173824,EastDutch,0.733462474
4175872,EastDutch,0.730469664
4177920,EastDutch,0.727962175
4179968,EastDutch,0.770930702
4182016,EastDutch,0.831477123
4184064,EastDutch,0.823817507
4186112,EastDutch,0.801370242
4188160,EastDutch,0.753257533
4190208,EastDutch,0.804347879
4192256,EastDutch,0.922540593
4194304,EastDutch,0.897994298
4196352,EastDutch,0.819252751
4198400,EastDutch,0.803568833
4200448,EastDutch,0.799826325
4202496,EastDutch,0.811298668
4204544,EastDutch,0.809463796
4206592,EastDutch,0.800473474
4208640,EastDutch,0.76780523
4210688,EastDutch,0.776757266
4212736,EastDutch,0.744106501
4214784,EastDutch,0.718280389
4216832,EastDutch,0.720654349
4218880,EastDutch,0.769223492
4220928,EastDutch,0.740181223
4222976,EastDutch,0.738319308
4225024,EastDutch,0.758749391
4227072,EastDutch,0.723908389
4229120,EastDutch,0.679012737
4231168,EastDutch,0.76267704
4233216,EastDutch,0.762621269
4235264,EastDutch,0.706014791
4237312,EastDutch,0.730336771
4239360,EastDutch,0.742410621
4241408,EastDutch,0.688126732
4243456,EastDutch,0.626383018
4245504,EastDutch,0.66544631
4247552,EastDutch,0.698860492
4249600,EastDutch,0.632965733
4251648,EastDutch,0.641592098
4253696,EastDutch,0.623417232
4255744,EastDutch,0.642625287
4257792,EastDutch,0.607678268
4259840,EastDutch,0.624531466
4261888,EastDutch,0.613949485
4263936,EastDutch,0.635276795
4265984,EastDutch,0.604036102
4268032,EastDutch,0.67330074
4270080,EastDutch,0.628278911
4272128,EastDutch,0.629744109
4274176,EastDutch,0.668652663
4276224,EastDutch,0.647018241
4278272,EastDutch,0.619603507
4280320,EastDutch,0.701868998
4282368,EastDutch,0.602382487
4284416,EastDutch,0.643114606
4286464,EastDutch,0.669212353
4288512,EastDutch,0.687192367
4290560,EastDutch,0.648691545
4292608,EastDutch,0.683138934
4294656,EastDutch,0.660128231
4296704,EastDutch,0.628333205
4298752,EastDutch,0.64543537
4300800,EastDutch,0.62428392
